브라질 COUN
돈 O

브라질 COUN
돈 O
알려줘 O

베트남 COUN
돈 O
알려줘 O

베트남 COUN
환율 O
얼마 O

베트남 COUN
돈 O

남아프리카 COUN
공화국 COUN
돈 O

남아프리카 O
공화국 COUN
돈 O
환율 O
얼마 O

남아프리카는 COUN
환율 O
얼마 O

남아프리카 COUN
공화국 COUN

러시아는 COUN
환율 O
얼마 O

러시아 COUN
돈으로 O

러시아 COUN
돈 O

러시아 COUN
알려줘 O

헝가리는 COUN
환율 O
얼마 O

헝가리 COUN
돈 O

헝가리 COUN
돈 O
알려줘 O

폴란드는 COUN
환율 O
얼마 O

폴란드 COUN
돈 O
알려줘 O

폴란드 COUN
돈 O
알려줘 O
